139,-313.769
128,-322.196
117,-330.535
106,-338.787
95,-346.953
85,-354.037
75,-361.045
65,-367.977
55,-374.833
46,-380.618
37,-386.337
28,-391.99
19,-397.577
11,-402.104
4,-405.58
-4,-410.005
-11,-413.378
-18,-416.706
-24,-418.992
-30,-421.241
-36,-423.455
-41,-424.636
-46,-425.79
-50,-425.922
-54,-426.035
-58,-426.131
-61,-425.214
-64,-424.288
-66,-422.358
-68,-420.429
-69,-417.505
-70,-414.59
-71,-411.684
-71,-407.793
-71,-403.92
-70,-399.069
-69,-394.246
-67,-388.455
-65,-382.699
-63,-376.98
-60,-370.3
-57,-363.665
-53,-356.079
-49,-348.546
-45,-341.066
-40,-332.644
-35,-324.282
-30,-315.982
-24,-306.747
-18,-297.582
-11,-287.491
-4,-277.478
3,-267.542
11,-256.689
19,-245.921
27,-235.239
35,-224.642
44,-213.134
53,-201.72
63,-189.403
72,-178.183
82,-166.06
92,-154.038
103,-141.12
113,-129.307
124,-116.598
135,-103.996
147,-90.5066
158,-78.1283
170,-64.8608
182,-51.7081
194,-38.6697
206,-25.7452
218,-12.934
231,0.759949
243,13.3372
256,26.7981
269,40.139
281,52.3647
294,65.4757
307,78.4682
320,91.3427
333,104.1
346,116.74
359,129.263
373,142.667
386,154.95
399,167.119
411,178.178
424,190.128
437,201.964
450,213.688
463,225.3
475,235.805
488,247.203
500,257.495
512,267.686
524,277.776
536,287.766
548,297.656
559,306.451
570,315.157
581,323.773
592,332.301
603,340.739
613,348.094
624,356.366
634,363.556
643,369.671
653,376.714
662,382.684
670,387.591
679,393.434
687,398.215
695,402.938
702,406.608
709,410.229
716,413.802
722,416.332
728,418.823
734,421.275
739,422.694
743,423.087
748,424.457
752,424.802
755,424.131
758,423.45
761,422.759
763,421.061
765,419.361
766,416.665
767,413.976
768,411.295
768,407.626
768,403.973
767,399.341
766,394.734
764,389.157
762,383.614
760,378.105
757,371.634
754,365.206
751,358.82
747,351.481
742,343.198
738,335.97
733,327.797
727,318.688
721,309.648
715,300.674
708,290.773
701,280.949
694,271.2
686,260.531
678,249.946
670,239.445
661,228.032
652,216.71
642,204.485
633,193.356
623,181.322
612,168.392
602,156.565
591,143.841
580,131.223
569,118.713
557,105.312
546,93.0222
534,79.8414
522,66.774
510,53.8197
498,40.9778
485,27.2524
473,14.6429
460,1.14873
448,-11.2305
435,-24.4953
422,-37.6419
409,-50.6706
396,-63.5821
383,-76.3769
370,-89.0555
357,-101.618
344,-114.066
330,-127.395
317,-139.605
304,-151.702
291,-163.686
278,-175.557
265,-187.317
253,-197.969
240,-209.515
227,-220.951
215,-231.281
202,-242.506
190,-252.627
178,-262.649
166,-272.571
154,-282.395
142,-292.121
130,-301.75
119,-310.285
108,-318.734
97,-327.095
86,-335.369
76,-342.561
66,-349.676
56,-356.714
46,-363.676
37,-369.567
28,-375.391
19,-381.149
11,-385.845
3,-390.484
-5,-395.067
-13,-399.594
-20,-403.07
-26,-405.504
-33,-408.895
-39,-411.245
-44,-412.563
-50,-414.848
-54,-415.106
-59,-416.34
-63,-416.552
-66,-415.75
-69,-414.938
-72,-414.118
-74,-412.293
-76,-410.468
-78,-408.643
-79,-405.822
-79,-402.015
-79,-398.225
-79,-394.454
-78,-389.705
-77,-384.982
-75,-379.291
-73,-373.635
-71,-368.014
-68,-361.434
-65,-354.897
-61,-347.408
-57,-339.972
-53,-332.589
-48,-324.262
-43,-315.996
-37,-306.795
-32,-298.659
-25,-288.592
-19,-279.599
-12,-269.678
-5,-259.835
3,-249.073
11,-238.396
19,-227.804
28,-216.302
37,-204.893
46,-193.577
55,-182.353
65,-170.226
75,-158.199
85,-146.273
95,-134.446
106,-121.723
117,-109.108
128,-96.6
139,-84.199
150,-71.9044
162,-58.7202
174,-45.6503
186,-32.6943
198,-19.8515
211,-6.12605
223,6.48268
236,19.9752
248,32.352
261,45.6135
274,58.756
287,71.7799
300,84.6858
313,97.4742
326,110.146
339,122.701
352,135.14
365,147.463
378,159.672
391,171.767
404,183.748
417,195.616
429,206.375
442,218.027
455,229.567
467,240
480,251.327
492,261.549
504,271.67
516,281.691
528,291.612
540,301.433
551,310.161
563,319.794
574,328.335
585,336.786
595,344.154
606,352.44
616,359.642
626,366.766
636,373.813
645,379.788
654,385.695
663,391.534
671,396.311
679,401.029
687,405.691
694,409.299
701,412.86
708,416.373
714,418.842
720,421.274
726,423.667
731,425.028
736,426.359
740,426.666
744,426.954
747,426.227
750,425.489
753,424.741
755,422.988
757,421.234
758,418.483
759,415.739
760,413.004
760,409.281
759,404.58
759,400.9
758,396.241
756,390.612
754,385.017
752,379.457
749,372.935
746,366.457
742,359.026
738,351.646
734,344.318
729,336.046
724,327.834
718,318.686
712,309.606
706,300.594
699,290.655
692,280.792
685,271.006
677,260.3
669,249.678
660,238.145
651,226.705
642,215.356
633,204.1
623,191.94
613,179.88
603,167.919
592,155.062
582,143.309
571,130.658
559,117.118
548,104.689
537,92.3659
525,79.1526
513,66.0531
501,53.0668
489,40.1934
476,26.4366
464,13.7961
451,0.271362
439,-12.1382
426,-25.4331
413,-38.6094
400,-51.6676
387,-64.6082
374,-77.4319
361,-90.139
348,-102.73
335,-115.206
322,-127.567
309,-139.813
296,-151.946
283,-163.965
270,-175.872
257,-187.666
244,-199.349
232,-209.925
219,-221.395
206,-232.754
194,-243.008
182,-253.162
169,-264.212
157,-274.158
145,-284.006
134,-292.759
122,-302.419
111,-310.986
100,-319.466
89,-327.857
78,-336.162
68,-343.384
58,-350.529
48,-357.597
38,-364.588
29,-370.508
20,-376.36
11,-382.146
2,-387.866
-6,-392.525
-13,-396.131
-21,-400.685
-28,-404.188
-35,-407.644
-41,-410.057
-47,-412.434
-53,-414.773
-58,-416.079
-63,-417.358
-67,-417.613
-71,-417.85
-75,-418.068
-78,-417.272
-81,-416.467
-83,-414.656
-85,-412.846
-86,-410.04
-87,-407.243
